Register_ID,Exception_ID,Dataset,Source_Row_Index,Source_Row_Number,Record_ID,Column,Issue_Type,Current_Value,Rule_ID,Rule_Type,Valid_Condition,Rule_Action,Rule_Reason,Severity,Severity_Rank,Status,Review_Priority,Recommended_Action,Review_Owner,Review_Decision,Resolution_Value,Resolution_Notes,Include_In_Trusted_Data,Requires_Source_Review,Created_From
REG-00217,EXC-00157,Safety_Observations,3,5,SAF0004,Attachment_Name,Missing value,,DQ-0139,Completeness,Missing values must be explained by a valid business reason,Flag missing values for review before trusted use,Profiling detected missing values in this column,Medium,3,REVIEW_REQUIRED,P3,Confirm whether missingness is valid before trusted analysis,Data quality reviewer,,,,Yes with documented caveat,False,exception_candidates.csv
REG-00218,EXC-00128,Safety_Observations,3,5,SAF0004,Closed_Date,Missing value,,DQ-0143,Completeness,Missing values must be explained by a valid business reason,Flag missing values for review before trusted use,Profiling detected missing values in this column,Medium,3,REVIEW_REQUIRED,P3,Confirm whether missingness is valid before trusted analysis,Operations data steward,,,,Yes with documented caveat,False,exception_candidates.csv
REG-00219,EXC-00109,Safety_Observations,3,5,SAF0004,Description,Missing value,,DQ-0145,Completeness,Missing values must be explained by a valid business reason,Flag missing values for review before trusted use,Profiling detected missing values in this column,Medium,3,REVIEW_REQUIRED,P3,Confirm whether missingness is valid before trusted analysis,Data quality reviewer,,,,Yes with documented caveat,False,exception_candidates.csv
REG-00220,EXC-00158,Safety_Observations,5,7,SAF0006,Attachment_Name,Missing value,,DQ-0139,Completeness,Missing values must be explained by a valid business reason,Flag missing values for review before trusted use,Profiling detected missing values in this column,Medium,3,REVIEW_REQUIRED,P3,Confirm whether missingness is valid before trusted analysis,Data quality reviewer,,,,Yes with documented caveat,False,exception_candidates.csv
REG-00221,EXC-00110,Safety_Observations,6,8,SAF0007,Description,Missing value,,DQ-0145,Completeness,Missing values must be explained by a valid business reason,Flag missing values for review before trusted use,Profiling detected missing values in this column,Medium,3,REVIEW_REQUIRED,P3,Confirm whether missingness is valid before trusted analysis,Data quality reviewer,,,,Yes with documented caveat,False,exception_candidates.csv
REG-00222,EXC-00159,Safety_Observations,8,10,SAF0009,Attachment_Name,Missing value,,DQ-0139,Completeness,Missing values must be explained by a valid business reason,Flag missing values for review before trusted use,Profiling detected missing values in this column,Medium,3,REVIEW_REQUIRED,P3,Confirm whether missingness is valid before trusted analysis,Data quality reviewer,,,,Yes with documented caveat,False,exception_candidates.csv
REG-00223,EXC-00160,Safety_Observations,9,11,SAF0010,Attachment_Name,Missing value,,DQ-0139,Completeness,Missing values must be explained by a valid business reason,Flag missing values for review before trusted use,Profiling detected missing values in this column,Medium,3,REVIEW_REQUIRED,P3,Confirm whether missingness is valid before trusted analysis,Data quality reviewer,,,,Yes with documented caveat,False,exception_candidates.csv
REG-00224,EXC-00129,Safety_Observations,9,11,SAF0010,Closed_Date,Missing value,,DQ-0143,Completeness,Missing values must be explained by a valid business reason,Flag missing values for review before trusted use,Profiling detected missing values in this column,Medium,3,REVIEW_REQUIRED,P3,Confirm whether missingness is valid before trusted analysis,Operations data steward,,,,Yes with documented caveat,False,exception_candidates.csv
REG-00225,EXC-00111,Safety_Observations,9,11,SAF0010,Description,Missing value,,DQ-0145,Completeness,Missing values must be explained by a valid business reason,Flag missing values for review before trusted use,Profiling detected missing values in this column,Medium,3,REVIEW_REQUIRED,P3,Confirm whether missingness is valid before trusted analysis,Data quality reviewer,,,,Yes with documented caveat,False,exception_candidates.csv
REG-00226,EXC-00112,Safety_Observations,10,12,SAF0011,Description,Missing value,,DQ-0145,Completeness,Missing values must be explained by a valid business reason,Flag missing values for review before trusted use,Profiling detected missing values in this column,Medium,3,REVIEW_REQUIRED,P3,Confirm whether missingness is valid before trusted analysis,Data quality reviewer,,,,Yes with documented caveat,False,exception_candidates.csv
REG-00227,EXC-00130,Safety_Observations,11,13,SAF0012,Closed_Date,Missing value,,DQ-0143,Completeness,Missing values must be explained by a valid business reason,Flag missing values for review before trusted use,Profiling detected missing values in this column,Medium,3,REVIEW_REQUIRED,P3,Confirm whether missingness is valid before trusted analysis,Operations data steward,,,,Yes with documented caveat,False,exception_candidates.csv
REG-00228,EXC-00131,Safety_Observations,12,14,SAF0013,Closed_Date,Missing value,,DQ-0143,Completeness,Missing values must be explained by a valid business reason,Flag missing values for review before trusted use,Profiling detected missing values in this column,Medium,3,REVIEW_REQUIRED,P3,Confirm whether missingness is valid before trusted analysis,Operations data steward,,,,Yes with documented caveat,False,exception_candidates.csv
REG-00229,EXC-00119,Safety_Observations,13,15,SAF0014,Immediate_Action,Missing value,,DQ-0150,Completeness,Missing values must be explained by a valid business reason,Flag missing values for review before trusted use,Profiling detected missing values in this column,Medium,3,REVIEW_REQUIRED,P3,Confirm whether missingness is valid before trusted analysis,Data quality reviewer,,,,Yes with documented caveat,False,exception_candidates.csv
REG-00230,EXC-00132,Safety_Observations,15,17,SAF0016,Closed_Date,Missing value,,DQ-0143,Completeness,Missing values must be explained by a valid business reason,Flag missing values for review before trusted use,Profiling detected missing values in this column,Medium,3,REVIEW_REQUIRED,P3,Confirm whether missingness is valid before trusted analysis,Operations data steward,,,,Yes with documented caveat,False,exception_candidates.csv
REG-00231,EXC-00133,Safety_Observations,16,18,SAF0017,Closed_Date,Missing value,,DQ-0143,Completeness,Missing values must be explained by a valid business reason,Flag missing values for review before trusted use,Profiling detected missing values in this column,Medium,3,REVIEW_REQUIRED,P3,Confirm whether missingness is valid before trusted analysis,Operations data steward,,,,Yes with documented caveat,False,exception_candidates.csv
REG-00232,EXC-00161,Safety_Observations,17,19,SAF0018,Attachment_Name,Missing value,,DQ-0139,Completeness,Missing values must be explained by a valid business reason,Flag missing values for review before trusted use,Profiling detected missing values in this column,Medium,3,REVIEW_REQUIRED,P3,Confirm whether missingness is valid before trusted analysis,Data quality reviewer,,,,Yes with documented caveat,False,exception_candidates.csv
REG-00233,EXC-00113,Safety_Observations,17,19,SAF0018,Description,Missing value,,DQ-0145,Completeness,Missing values must be explained by a valid business reason,Flag missing values for review before trusted use,Profiling detected missing values in this column,Medium,3,REVIEW_REQUIRED,P3,Confirm whether missingness is valid before trusted analysis,Data quality reviewer,,,,Yes with documented caveat,False,exception_candidates.csv
REG-00234,EXC-00162,Safety_Observations,19,21,SAF0020,Attachment_Name,Missing value,,DQ-0139,Completeness,Missing values must be explained by a valid business reason,Flag missing values for review before trusted use,Profiling detected missing values in this column,Medium,3,REVIEW_REQUIRED,P3,Confirm whether missingness is valid before trusted analysis,Data quality reviewer,,,,Yes with documented caveat,False,exception_candidates.csv
REG-00235,EXC-00134,Safety_Observations,19,21,SAF0020,Closed_Date,Missing value,,DQ-0143,Completeness,Missing values must be explained by a valid business reason,Flag missing values for review before trusted use,Profiling detected missing values in this column,Medium,3,REVIEW_REQUIRED,P3,Confirm whether missingness is valid before trusted analysis,Operations data steward,,,,Yes with documented caveat,False,exception_candidates.csv
REG-00236,EXC-00135,Safety_Observations,20,22,SAF0021,Closed_Date,Missing value,,DQ-0143,Completeness,Missing values must be explained by a valid business reason,Flag missing values for review before trusted use,Profiling detected missing values in this column,Medium,3,REVIEW_REQUIRED,P3,Confirm whether missingness is valid before trusted analysis,Operations data steward,,,,Yes with documented caveat,False,exception_candidates.csv
REG-00237,EXC-00120,Safety_Observations,20,22,SAF0021,Immediate_Action,Missing value,,DQ-0150,Completeness,Missing values must be explained by a valid business reason,Flag missing values for review before trusted use,Profiling detected missing values in this column,Medium,3,REVIEW_REQUIRED,P3,Confirm whether missingness is valid before trusted analysis,Data quality reviewer,,,,Yes with documented caveat,False,exception_candidates.csv
REG-00238,EXC-00136,Safety_Observations,21,23,SAF0022,Closed_Date,Missing value,,DQ-0143,Completeness,Missing values must be explained by a valid business reason,Flag missing values for review before trusted use,Profiling detected missing values in this column,Medium,3,REVIEW_REQUIRED,P3,Confirm whether missingness is valid before trusted analysis,Operations data steward,,,,Yes with documented caveat,False,exception_candidates.csv
REG-00239,EXC-00163,Safety_Observations,22,24,SAF0023,Attachment_Name,Missing value,,DQ-0139,Completeness,Missing values must be explained by a valid business reason,Flag missing values for review before trusted use,Profiling detected missing values in this column,Medium,3,REVIEW_REQUIRED,P3,Confirm whether missingness is valid before trusted analysis,Data quality reviewer,,,,Yes with documented caveat,False,exception_candidates.csv
REG-00240,EXC-00137,Safety_Observations,22,24,SAF0023,Closed_Date,Missing value,,DQ-0143,Completeness,Missing values must be explained by a valid business reason,Flag missing values for review before trusted use,Profiling detected missing values in this column,Medium,3,REVIEW_REQUIRED,P3,Confirm whether missingness is valid before trusted analysis,Operations data steward,,,,Yes with documented caveat,False,exception_candidates.csv
REG-00241,EXC-00138,Safety_Observations,23,25,SAF0024,Closed_Date,Missing value,,DQ-0143,Completeness,Missing values must be explained by a valid business reason,Flag missing values for review before trusted use,Profiling detected missing values in this column,Medium,3,REVIEW_REQUIRED,P3,Confirm whether missingness is valid before trusted analysis,Operations data steward,,,,Yes with documented caveat,False,exception_candidates.csv
REG-00242,EXC-00114,Safety_Observations,23,25,SAF0024,Description,Missing value,,DQ-0145,Completeness,Missing values must be explained by a valid business reason,Flag missing values for review before trusted use,Profiling detected missing values in this column,Medium,3,REVIEW_REQUIRED,P3,Confirm whether missingness is valid before trusted analysis,Data quality reviewer,,,,Yes with documented caveat,False,exception_candidates.csv
REG-00243,EXC-00121,Safety_Observations,23,25,SAF0024,Immediate_Action,Missing value,,DQ-0150,Completeness,Missing values must be explained by a valid business reason,Flag missing values for review before trusted use,Profiling detected missing values in this column,Medium,3,REVIEW_REQUIRED,P3,Confirm whether missingness is valid before trusted analysis,Data quality reviewer,,,,Yes with documented caveat,False,exception_candidates.csv
REG-00244,EXC-00139,Safety_Observations,24,26,SAF0025,Closed_Date,Missing value,,DQ-0143,Completeness,Missing values must be explained by a valid business reason,Flag missing values for review before trusted use,Profiling detected missing values in this column,Medium,3,REVIEW_REQUIRED,P3,Confirm whether missingness is valid before trusted analysis,Operations data steward,,,,Yes with documented caveat,False,exception_candidates.csv
REG-00245,EXC-00140,Safety_Observations,25,27,SAF0026,Closed_Date,Missing value,,DQ-0143,Completeness,Missing values must be explained by a valid business reason,Flag missing values for review before trusted use,Profiling detected missing values in this column,Medium,3,REVIEW_REQUIRED,P3,Confirm whether missingness is valid before trusted analysis,Operations data steward,,,,Yes with documented caveat,False,exception_candidates.csv
REG-00246,EXC-00115,Safety_Observations,25,27,SAF0026,Description,Missing value,,DQ-0145,Completeness,Missing values must be explained by a valid business reason,Flag missing values for review before trusted use,Profiling detected missing values in this column,Medium,3,REVIEW_REQUIRED,P3,Confirm whether missingness is valid before trusted analysis,Data quality reviewer,,,,Yes with documented caveat,False,exception_candidates.csv
REG-00247,EXC-00122,Safety_Observations,25,27,SAF0026,Immediate_Action,Missing value,,DQ-0150,Completeness,Missing values must be explained by a valid business reason,Flag missing values for review before trusted use,Profiling detected missing values in this column,Medium,3,REVIEW_REQUIRED,P3,Confirm whether missingness is valid before trusted analysis,Data quality reviewer,,,,Yes with documented caveat,False,exception_candidates.csv
REG-00248,EXC-00141,Safety_Observations,26,28,SAF0027,Closed_Date,Missing value,,DQ-0143,Completeness,Missing values must be explained by a valid business reason,Flag missing values for review before trusted use,Profiling detected missing values in this column,Medium,3,REVIEW_REQUIRED,P3,Confirm whether missingness is valid before trusted analysis,Operations data steward,,,,Yes with documented caveat,False,exception_candidates.csv
REG-00249,EXC-00123,Safety_Observations,26,28,SAF0027,Immediate_Action,Missing value,,DQ-0150,Completeness,Missing values must be explained by a valid business reason,Flag missing values for review before trusted use,Profiling detected missing values in this column,Medium,3,REVIEW_REQUIRED,P3,Confirm whether missingness is valid before trusted analysis,Data quality reviewer,,,,Yes with documented caveat,False,exception_candidates.csv
REG-00250,EXC-00164,Safety_Observations,27,29,SAF0028,Attachment_Name,Missing value,,DQ-0139,Completeness,Missing values must be explained by a valid business reason,Flag missing values for review before trusted use,Profiling detected missing values in this column,Medium,3,REVIEW_REQUIRED,P3,Confirm whether missingness is valid before trusted analysis,Data quality reviewer,,,,Yes with documented caveat,False,exception_candidates.csv
REG-00251,EXC-00116,Safety_Observations,28,30,SAF0029,Description,Missing value,,DQ-0145,Completeness,Missing values must be explained by a valid business reason,Flag missing values for review before trusted use,Profiling detected missing values in this column,Medium,3,REVIEW_REQUIRED,P3,Confirm whether missingness is valid before trusted analysis,Data quality reviewer,,,,Yes with documented caveat,False,exception_candidates.csv
REG-00252,EXC-00142,Safety_Observations,29,31,SAF0030,Closed_Date,Missing value,,DQ-0143,Completeness,Missing values must be explained by a valid business reason,Flag missing values for review before trusted use,Profiling detected missing values in this column,Medium,3,REVIEW_REQUIRED,P3,Confirm whether missingness is valid before trusted analysis,Operations data steward,,,,Yes with documented caveat,False,exception_candidates.csv
REG-00253,EXC-00124,Safety_Observations,29,31,SAF0030,Immediate_Action,Missing value,,DQ-0150,Completeness,Missing values must be explained by a valid business reason,Flag missing values for review before trusted use,Profiling detected missing values in this column,Medium,3,REVIEW_REQUIRED,P3,Confirm whether missingness is valid before trusted analysis,Data quality reviewer,,,,Yes with documented caveat,False,exception_candidates.csv
REG-00254,EXC-00165,Safety_Observations,30,32,SAF0031,Attachment_Name,Missing value,,DQ-0139,Completeness,Missing values must be explained by a valid business reason,Flag missing values for review before trusted use,Profiling detected missing values in this column,Medium,3,REVIEW_REQUIRED,P3,Confirm whether missingness is valid before trusted analysis,Data quality reviewer,,,,Yes with documented caveat,False,exception_candidates.csv
REG-00255,EXC-00143,Safety_Observations,30,32,SAF0031,Closed_Date,Missing value,,DQ-0143,Completeness,Missing values must be explained by a valid business reason,Flag missing values for review before trusted use,Profiling detected missing values in this column,Medium,3,REVIEW_REQUIRED,P3,Confirm whether missingness is valid before trusted analysis,Operations data steward,,,,Yes with documented caveat,False,exception_candidates.csv
REG-00256,EXC-00144,Safety_Observations,31,33,SAF0032,Closed_Date,Missing value,,DQ-0143,Completeness,Missing values must be explained by a valid business reason,Flag missing values for review before trusted use,Profiling detected missing values in this column,Medium,3,REVIEW_REQUIRED,P3,Confirm whether missingness is valid before trusted analysis,Operations data steward,,,,Yes with documented caveat,False,exception_candidates.csv
REG-00257,EXC-00145,Safety_Observations,32,34,SAF0033,Closed_Date,Missing value,,DQ-0143,Completeness,Missing values must be explained by a valid business reason,Flag missing values for review before trusted use,Profiling detected missing values in this column,Medium,3,REVIEW_REQUIRED,P3,Confirm whether missingness is valid before trusted analysis,Operations data steward,,,,Yes with documented caveat,False,exception_candidates.csv
REG-00258,EXC-00146,Safety_Observations,33,35,SAF0034,Closed_Date,Missing value,,DQ-0143,Completeness,Missing values must be explained by a valid business reason,Flag missing values for review before trusted use,Profiling detected missing values in this column,Medium,3,REVIEW_REQUIRED,P3,Confirm whether missingness is valid before trusted analysis,Operations data steward,,,,Yes with documented caveat,False,exception_candidates.csv
REG-00259,EXC-00166,Safety_Observations,34,36,SAF0035,Attachment_Name,Missing value,,DQ-0139,Completeness,Missing values must be explained by a valid business reason,Flag missing values for review before trusted use,Profiling detected missing values in this column,Medium,3,REVIEW_REQUIRED,P3,Confirm whether missingness is valid before trusted analysis,Data quality reviewer,,,,Yes with documented caveat,False,exception_candidates.csv
REG-00260,EXC-00147,Safety_Observations,34,36,SAF0035,Closed_Date,Missing value,,DQ-0143,Completeness,Missing values must be explained by a valid business reason,Flag missing values for review before trusted use,Profiling detected missing values in this column,Medium,3,REVIEW_REQUIRED,P3,Confirm whether missingness is valid before trusted analysis,Operations data steward,,,,Yes with documented caveat,False,exception_candidates.csv
REG-00261,EXC-00148,Safety_Observations,35,37,SAF0036,Closed_Date,Missing value,,DQ-0143,Completeness,Missing values must be explained by a valid business reason,Flag missing values for review before trusted use,Profiling detected missing values in this column,Medium,3,REVIEW_REQUIRED,P3,Confirm whether missingness is valid before trusted analysis,Operations data steward,,,,Yes with documented caveat,False,exception_candidates.csv
REG-00262,EXC-00167,Safety_Observations,36,38,SAF0037,Attachment_Name,Missing value,,DQ-0139,Completeness,Missing values must be explained by a valid business reason,Flag missing values for review before trusted use,Profiling detected missing values in this column,Medium,3,REVIEW_REQUIRED,P3,Confirm whether missingness is valid before trusted analysis,Data quality reviewer,,,,Yes with documented caveat,False,exception_candidates.csv
REG-00263,EXC-00149,Safety_Observations,36,38,SAF0037,Closed_Date,Missing value,,DQ-0143,Completeness,Missing values must be explained by a valid business reason,Flag missing values for review before trusted use,Profiling detected missing values in this column,Medium,3,REVIEW_REQUIRED,P3,Confirm whether missingness is valid before trusted analysis,Operations data steward,,,,Yes with documented caveat,False,exception_candidates.csv
REG-00264,EXC-00117,Safety_Observations,37,39,SAF0038,Description,Missing value,,DQ-0145,Completeness,Missing values must be explained by a valid business reason,Flag missing values for review before trusted use,Profiling detected missing values in this column,Medium,3,REVIEW_REQUIRED,P3,Confirm whether missingness is valid before trusted analysis,Data quality reviewer,,,,Yes with documented caveat,False,exception_candidates.csv
REG-00265,EXC-00150,Safety_Observations,38,40,SAF0039,Closed_Date,Missing value,,DQ-0143,Completeness,Missing values must be explained by a valid business reason,Flag missing values for review before trusted use,Profiling detected missing values in this column,Medium,3,REVIEW_REQUIRED,P3,Confirm whether missingness is valid before trusted analysis,Operations data steward,,,,Yes with documented caveat,False,exception_candidates.csv
REG-00266,EXC-00168,Safety_Observations,39,41,SAF0040,Attachment_Name,Missing value,,DQ-0139,Completeness,Missing values must be explained by a valid business reason,Flag missing values for review before trusted use,Profiling detected missing values in this column,Medium,3,REVIEW_REQUIRED,P3,Confirm whether missingness is valid before trusted analysis,Data quality reviewer,,,,Yes with documented caveat,False,exception_candidates.csv
REG-00267,EXC-00151,Safety_Observations,39,41,SAF0040,Closed_Date,Missing value,,DQ-0143,Completeness,Missing values must be explained by a valid business reason,Flag missing values for review before trusted use,Profiling detected missing values in this column,Medium,3,REVIEW_REQUIRED,P3,Confirm whether missingness is valid before trusted analysis,Operations data steward,,,,Yes with documented caveat,False,exception_candidates.csv
REG-00268,EXC-00152,Safety_Observations,40,42,SAF0041,Closed_Date,Missing value,,DQ-0143,Completeness,Missing values must be explained by a valid business reason,Flag missing values for review before trusted use,Profiling detected missing values in this column,Medium,3,REVIEW_REQUIRED,P3,Confirm whether missingness is valid before trusted analysis,Operations data steward,,,,Yes with documented caveat,False,exception_candidates.csv
REG-00269,EXC-00169,Safety_Observations,41,43,SAF0042,Attachment_Name,Missing value,,DQ-0139,Completeness,Missing values must be explained by a valid business reason,Flag missing values for review before trusted use,Profiling detected missing values in this column,Medium,3,REVIEW_REQUIRED,P3,Confirm whether missingness is valid before trusted analysis,Data quality reviewer,,,,Yes with documented caveat,False,exception_candidates.csv
REG-00270,EXC-00153,Safety_Observations,41,43,SAF0042,Closed_Date,Missing value,,DQ-0143,Completeness,Missing values must be explained by a valid business reason,Flag missing values for review before trusted use,Profiling detected missing values in this column,Medium,3,REVIEW_REQUIRED,P3,Confirm whether missingness is valid before trusted analysis,Operations data steward,,,,Yes with documented caveat,False,exception_candidates.csv
REG-00271,EXC-00154,Safety_Observations,42,44,SAF0043,Closed_Date,Missing value,,DQ-0143,Completeness,Missing values must be explained by a valid business reason,Flag missing values for review before trusted use,Profiling detected missing values in this column,Medium,3,REVIEW_REQUIRED,P3,Confirm whether missingness is valid before trusted analysis,Operations data steward,,,,Yes with documented caveat,False,exception_candidates.csv
REG-00272,EXC-00170,Safety_Observations,43,45,SAF0044,Attachment_Name,Missing value,,DQ-0139,Completeness,Missing values must be explained by a valid business reason,Flag missing values for review before trusted use,Profiling detected missing values in this column,Medium,3,REVIEW_REQUIRED,P3,Confirm whether missingness is valid before trusted analysis,Data quality reviewer,,,,Yes with documented caveat,False,exception_candidates.csv
REG-00273,EXC-00155,Safety_Observations,44,46,SAF0045,Closed_Date,Missing value,,DQ-0143,Completeness,Missing values must be explained by a valid business reason,Flag missing values for review before trusted use,Profiling detected missing values in this column,Medium,3,REVIEW_REQUIRED,P3,Confirm whether missingness is valid before trusted analysis,Operations data steward,,,,Yes with documented caveat,False,exception_candidates.csv
REG-00274,EXC-00171,Safety_Observations,45,47,SAF0004,Attachment_Name,Missing value,,DQ-0139,Completeness,Missing values must be explained by a valid business reason,Flag missing values for review before trusted use,Profiling detected missing values in this column,Medium,3,REVIEW_REQUIRED,P3,Confirm whether missingness is valid before trusted analysis,Data quality reviewer,,,,Yes with documented caveat,False,exception_candidates.csv
REG-00275,EXC-00156,Safety_Observations,45,47,SAF0004,Closed_Date,Missing value,,DQ-0143,Completeness,Missing values must be explained by a valid business reason,Flag missing values for review before trusted use,Profiling detected missing values in this column,Medium,3,REVIEW_REQUIRED,P3,Confirm whether missingness is valid before trusted analysis,Operations data steward,,,,Yes with documented caveat,False,exception_candidates.csv
REG-00276,EXC-00118,Safety_Observations,45,47,SAF0004,Description,Missing value,,DQ-0145,Completeness,Missing values must be explained by a valid business reason,Flag missing values for review before trusted use,Profiling detected missing values in this column,Medium,3,REVIEW_REQUIRED,P3,Confirm whether missingness is valid before trusted analysis,Data quality reviewer,,,,Yes with documented caveat,False,exception_candidates.csv
REG-00277,EXC-00099,Shift_Performance,3,5,SHF0004,Supervisor_Comment,Missing value,,DQ-0182,Completeness,Missing values must be explained by a valid business reason,Flag missing values for review before trusted use,Profiling detected missing values in this column,Medium,3,REVIEW_REQUIRED,P3,Confirm whether missingness is valid before trusted analysis,Data quality reviewer,,,,Yes with documented caveat,False,exception_candidates.csv
REG-00278,EXC-00100,Shift_Performance,7,9,SHF0008,Supervisor_Comment,Missing value,,DQ-0182,Completeness,Missing values must be explained by a valid business reason,Flag missing values for review before trusted use,Profiling detected missing values in this column,Medium,3,REVIEW_REQUIRED,P3,Confirm whether missingness is valid before trusted analysis,Data quality reviewer,,,,Yes with documented caveat,False,exception_candidates.csv
REG-00279,EXC-00101,Shift_Performance,10,12,SHF0011,Supervisor_Comment,Missing value,,DQ-0182,Completeness,Missing values must be explained by a valid business reason,Flag missing values for review before trusted use,Profiling detected missing values in this column,Medium,3,REVIEW_REQUIRED,P3,Confirm whether missingness is valid before trusted analysis,Data quality reviewer,,,,Yes with documented caveat,False,exception_candidates.csv
REG-00280,EXC-00102,Shift_Performance,14,16,SHF0015,Supervisor_Comment,Missing value,,DQ-0182,Completeness,Missing values must be explained by a valid business reason,Flag missing values for review before trusted use,Profiling detected missing values in this column,Medium,3,REVIEW_REQUIRED,P3,Confirm whether missingness is valid before trusted analysis,Data quality reviewer,,,,Yes with documented caveat,False,exception_candidates.csv
REG-00281,EXC-00103,Shift_Performance,30,32,SHF0031,Supervisor_Comment,Missing value,,DQ-0182,Completeness,Missing values must be explained by a valid business reason,Flag missing values for review before trusted use,Profiling detected missing values in this column,Medium,3,REVIEW_REQUIRED,P3,Confirm whether missingness is valid before trusted analysis,Data quality reviewer,,,,Yes with documented caveat,False,exception_candidates.csv
REG-00282,EXC-00104,Shift_Performance,32,34,SHF0033,Supervisor_Comment,Missing value,,DQ-0182,Completeness,Missing values must be explained by a valid business reason,Flag missing values for review before trusted use,Profiling detected missing values in this column,Medium,3,REVIEW_REQUIRED,P3,Confirm whether missingness is valid before trusted analysis,Data quality reviewer,,,,Yes with documented caveat,False,exception_candidates.csv
REG-00283,EXC-00105,Shift_Performance,39,41,SHF0040,Supervisor_Comment,Missing value,,DQ-0182,Completeness,Missing values must be explained by a valid business reason,Flag missing values for review before trusted use,Profiling detected missing values in this column,Medium,3,REVIEW_REQUIRED,P3,Confirm whether missingness is valid before trusted analysis,Data quality reviewer,,,,Yes with documented caveat,False,exception_candidates.csv
REG-00284,EXC-00106,Shift_Performance,45,47,SHF0008,Supervisor_Comment,Missing value,,DQ-0182,Completeness,Missing values must be explained by a valid business reason,Flag missing values for review before trusted use,Profiling detected missing values in this column,Medium,3,REVIEW_REQUIRED,P3,Confirm whether missingness is valid before trusted analysis,Data quality reviewer,,,,Yes with documented caveat,False,exception_candidates.csv
REG-00285,EXC-00173,Training_Records,5,7,TRN0006,Comment,Missing value,,DQ-0184,Completeness,Missing values must be explained by a valid business reason,Flag missing values for review before trusted use,Profiling detected missing values in this column,Medium,3,REVIEW_REQUIRED,P3,Confirm whether missingness is valid before trusted analysis,Data quality reviewer,,,,Yes with documented caveat,False,exception_candidates.csv
REG-00286,EXC-00174,Training_Records,7,9,TRN0008,Comment,Missing value,,DQ-0184,Completeness,Missing values must be explained by a valid business reason,Flag missing values for review before trusted use,Profiling detected missing values in this column,Medium,3,REVIEW_REQUIRED,P3,Confirm whether missingness is valid before trusted analysis,Data quality reviewer,,,,Yes with documented caveat,False,exception_candidates.csv
REG-00287,EXC-00175,Training_Records,9,11,TRN0010,Comment,Missing value,,DQ-0184,Completeness,Missing values must be explained by a valid business reason,Flag missing values for review before trusted use,Profiling detected missing values in this column,Medium,3,REVIEW_REQUIRED,P3,Confirm whether missingness is valid before trusted analysis,Data quality reviewer,,,,Yes with documented caveat,False,exception_candidates.csv
REG-00288,EXC-00176,Training_Records,14,16,TRN0015,Comment,Missing value,,DQ-0184,Completeness,Missing values must be explained by a valid business reason,Flag missing values for review before trusted use,Profiling detected missing values in this column,Medium,3,REVIEW_REQUIRED,P3,Confirm whether missingness is valid before trusted analysis,Data quality reviewer,,,,Yes with documented caveat,False,exception_candidates.csv
REG-00289,EXC-00177,Training_Records,16,18,TRN0017,Comment,Missing value,,DQ-0184,Completeness,Missing values must be explained by a valid business reason,Flag missing values for review before trusted use,Profiling detected missing values in this column,Medium,3,REVIEW_REQUIRED,P3,Confirm whether missingness is valid before trusted analysis,Data quality reviewer,,,,Yes with documented caveat,False,exception_candidates.csv
REG-00290,EXC-00178,Training_Records,22,24,TRN0023,Comment,Missing value,,DQ-0184,Completeness,Missing values must be explained by a valid business reason,Flag missing values for review before trusted use,Profiling detected missing values in this column,Medium,3,REVIEW_REQUIRED,P3,Confirm whether missingness is valid before trusted analysis,Data quality reviewer,,,,Yes with documented caveat,False,exception_candidates.csv
REG-00291,EXC-00179,Training_Records,26,28,TRN0027,Comment,Missing value,,DQ-0184,Completeness,Missing values must be explained by a valid business reason,Flag missing values for review before trusted use,Profiling detected missing values in this column,Medium,3,REVIEW_REQUIRED,P3,Confirm whether missingness is valid before trusted analysis,Data quality reviewer,,,,Yes with documented caveat,False,exception_candidates.csv
REG-00292,EXC-00180,Training_Records,28,30,TRN0029,Comment,Missing value,,DQ-0184,Completeness,Missing values must be explained by a valid business reason,Flag missing values for review before trusted use,Profiling detected missing values in this column,Medium,3,REVIEW_REQUIRED,P3,Confirm whether missingness is valid before trusted analysis,Data quality reviewer,,,,Yes with documented caveat,False,exception_candidates.csv
REG-00293,EXC-00181,Training_Records,32,34,TRN0033,Comment,Missing value,,DQ-0184,Completeness,Missing values must be explained by a valid business reason,Flag missing values for review before trusted use,Profiling detected missing values in this column,Medium,3,REVIEW_REQUIRED,P3,Confirm whether missingness is valid before trusted analysis,Data quality reviewer,,,,Yes with documented caveat,False,exception_candidates.csv
REG-00294,EXC-00182,Training_Records,36,38,TRN0037,Comment,Missing value,,DQ-0184,Completeness,Missing values must be explained by a valid business reason,Flag missing values for review before trusted use,Profiling detected missing values in this column,Medium,3,REVIEW_REQUIRED,P3,Confirm whether missingness is valid before trusted analysis,Data quality reviewer,,,,Yes with documented caveat,False,exception_candidates.csv
REG-00295,EXC-00183,Training_Records,38,40,TRN0039,Comment,Missing value,,DQ-0184,Completeness,Missing values must be explained by a valid business reason,Flag missing values for review before trusted use,Profiling detected missing values in this column,Medium,3,REVIEW_REQUIRED,P3,Confirm whether missingness is valid before trusted analysis,Data quality reviewer,,,,Yes with documented caveat,False,exception_candidates.csv
